dataM1,dataM2
-0.154078172550299,-0.080707614193014
-0.154078172550299,-0.0733705583572854
-0.154078172550299,-0.0660335025215569
-0.154078172550299,-0.0586964466858283
-0.154078172550299,-0.0513593908500998
-0.154078172550299,-0.0440223350143713
-0.154078172550299,-0.0366852791786427
-0.154078172550299,-0.0293482233429142
-0.154078172550299,-0.0220111675071856
-0.154078172550299,-0.0146741116714571
-0.154078172550299,-0.00733705583572855
-0.154078172550299,0
-0.154078172550299,0.00733705583572854
-0.154078172550299,0.0146741116714571
-0.154078172550299,0.0220111675071856
-0.154078172550299,0.0293482233429142
-0.154078172550299,0.0366852791786427
-0.154078172550299,0.0440223350143712
-0.154078172550299,0.0513593908500998
-0.154078172550299,0.0586964466858283
-0.154078172550299,0.0660335025215569
-0.154078172550299,0.0733705583572854
-0.154078172550299,0.080707614193014
-0.154078172550299,0.0880446700287425
-0.154078172550299,0.095381725864471
-0.154078172550299,0.1027187817002
-0.154078172550299,0.110055837535928
-0.154078172550299,0.117392893371657
-0.154078172550299,0.124729949207385
-0.154078172550299,0.132067005043114
-0.154078172550299,0.139404060878842
-0.154078172550299,0.146741116714571
-0.154078172550299,0.154078172550299
-0.154078172550299,0.154078172550299
-0.146741116714571,0.154078172550299
-0.139404060878842,0.154078172550299
-0.132067005043114,0.154078172550299
-0.124729949207385,0.154078172550299
-0.117392893371657,0.154078172550299
-0.110055837535928,0.154078172550299
-0.1027187817002,0.154078172550299
-0.0953817258644711,0.154078172550299
-0.0880446700287425,0.154078172550299
-0.080707614193014,0.154078172550299
-0.0733705583572854,0.154078172550299
-0.0660335025215569,0.154078172550299
-0.0586964466858283,0.154078172550299
-0.0513593908500998,0.154078172550299
-0.0440223350143713,0.154078172550299
-0.0366852791786427,0.154078172550299
-0.0293482233429142,0.154078172550299
-0.0220111675071856,0.154078172550299
-0.0146741116714571,0.154078172550299
-0.00733705583572855,0.154078172550299
0,0.154078172550299
0.00733705583572854,0.154078172550299
0.0146741116714571,0.154078172550299
0.0220111675071856,0.154078172550299
0.0293482233429142,0.154078172550299
0.0366852791786427,0.154078172550299
0.0440223350143712,0.154078172550299
0.0513593908500998,0.154078172550299
0.0586964466858283,0.154078172550299
0.0660335025215569,0.154078172550299
0.0733705583572854,0.154078172550299
0.080707614193014,0.154078172550299
0.0880446700287425,0.154078172550299
0.095381725864471,0.154078172550299
0.1027187817002,0.154078172550299
0.110055837535928,0.154078172550299
0.117392893371657,0.154078172550299
0.124729949207385,0.154078172550299
0.132067005043114,0.154078172550299
0.139404060878842,0.154078172550299
0.146741116714571,0.154078172550299
0.154078172550299,0.154078172550299
0.154078172550299,0.154078172550299
0.154078172550299,0.146741116714571
0.154078172550299,0.139404060878842
0.154078172550299,0.132067005043114
0.154078172550299,0.124729949207385
0.154078172550299,0.117392893371657
0.154078172550299,0.110055837535928
0.154078172550299,0.1027187817002
0.154078172550299,0.095381725864471
0.154078172550299,0.0880446700287425
0.154078172550299,0.080707614193014
0.154078172550299,0.0733705583572854
0.154078172550299,0.0660335025215569
0.154078172550299,0.0586964466858283
0.154078172550299,0.0513593908500998
0.154078172550299,0.0440223350143712
0.154078172550299,0.0366852791786427
0.154078172550299,0.0293482233429142
0.154078172550299,0.0220111675071856
0.154078172550299,0.0146741116714571
0.154078172550299,0.00733705583572854
0.154078172550299,0
0.154078172550299,-0.00733705583572855
0.154078172550299,-0.0146741116714571
0.154078172550299,-0.0220111675071856
0.154078172550299,-0.0293482233429142
0.154078172550299,-0.0366852791786427
0.154078172550299,-0.0440223350143713
0.154078172550299,-0.0513593908500998
0.154078172550299,-0.0586964466858283
0.154078172550299,-0.0660335025215569
0.154078172550299,-0.0733705583572854
0.154078172550299,-0.080707614193014
0.154078172550299,-0.0880446700287425
0.154078172550299,-0.0953817258644711
0.154078172550299,-0.1027187817002
0.154078172550299,-0.110055837535928
0.154078172550299,-0.117392893371657
0.154078172550299,-0.124729949207385
0.154078172550299,-0.132067005043114
0.154078172550299,-0.139404060878842
0.154078172550299,-0.146741116714571
0.154078172550299,-0.154078172550299
0.154078172550299,-0.154078172550299
0.146741116714571,-0.154078172550299
0.139404060878842,-0.154078172550299
0.132067005043114,-0.154078172550299
0.124729949207385,-0.154078172550299
0.117392893371657,-0.154078172550299
0.110055837535928,-0.154078172550299
0.1027187817002,-0.154078172550299
0.095381725864471,-0.154078172550299
0.0880446700287425,-0.154078172550299
0.080707614193014,-0.154078172550299
0.0733705583572854,-0.154078172550299
0.0660335025215569,-0.154078172550299
0.0586964466858283,-0.154078172550299
0.0513593908500998,-0.154078172550299
0.0440223350143712,-0.154078172550299
0.0366852791786427,-0.154078172550299
0.0293482233429142,-0.154078172550299
0.0220111675071856,-0.154078172550299
0.0146741116714571,-0.154078172550299
-0.00694865844998574,-0.145921827449701
-0.0138973168999715,-0.145921827449701
-0.0208459753499572,-0.145921827449701
-0.027794633799943,-0.145921827449701
-0.0347432922499287,-0.145921827449701
-0.0416919506999145,-0.145921827449701
-0.0486406091499002,-0.145921827449701
-0.0555892675998859,-0.145921827449701
-0.0625379260498717,-0.145921827449701
-0.0694865844998574,-0.145921827449701
-0.0764352429498432,-0.145921827449701
-0.0833839013998289,-0.145921827449701
-0.0903325598498147,-0.145921827449701
-0.0972812182998004,-0.145921827449701
-0.104229876749786,-0.145921827449701
-0.111178535199772,-0.145921827449701
-0.118127193649758,-0.145921827449701
-0.125075852099743,-0.145921827449701
-0.132024510549729,-0.145921827449701
-0.138973168999715,-0.145921827449701
-0.145921827449701,-0.145921827449701
-0.145921827449701,-0.145921827449701
-0.145921827449701,-0.138973168999715
-0.145921827449701,-0.132024510549729
-0.145921827449701,-0.125075852099743
-0.145921827449701,-0.118127193649758
-0.145921827449701,-0.111178535199772
-0.145921827449701,-0.104229876749786
-0.145921827449701,-0.0972812182998004
-0.145921827449701,-0.0903325598498147
-0.145921827449701,-0.0833839013998289
-0.145921827449701,-0.0764352429498432
-0.145921827449701,-0.0694865844998574
-0.145921827449701,-0.0625379260498717
-0.145921827449701,-0.0555892675998859
-0.145921827449701,-0.0486406091499002
-0.145921827449701,-0.0416919506999145
-0.145921827449701,-0.0347432922499287
-0.145921827449701,-0.027794633799943
-0.145921827449701,-0.0208459753499572
-0.145921827449701,-0.0138973168999715
-0.145921827449701,-0.00694865844998574
-0.145921827449701,0
-0.145921827449701,0.00694865844998574
-0.145921827449701,0.0138973168999715
-0.145921827449701,0.0208459753499572
-0.145921827449701,0.027794633799943
-0.145921827449701,0.0347432922499287
-0.145921827449701,0.0416919506999145
-0.145921827449701,0.0486406091499002
-0.145921827449701,0.055589267599886
-0.145921827449701,0.0625379260498717
-0.145921827449701,0.0694865844998574
-0.145921827449701,0.0764352429498432
-0.145921827449701,0.0833839013998289
-0.145921827449701,0.0903325598498147
-0.145921827449701,0.0972812182998004
-0.145921827449701,0.104229876749786
-0.145921827449701,0.111178535199772
-0.145921827449701,0.118127193649758
-0.145921827449701,0.125075852099743
-0.145921827449701,0.132024510549729
-0.145921827449701,0.138973168999715
-0.145921827449701,0.145921827449701
-0.145921827449701,0.145921827449701
-0.138973168999715,0.145921827449701
-0.132024510549729,0.145921827449701
-0.125075852099743,0.145921827449701
-0.118127193649758,0.145921827449701
-0.111178535199772,0.145921827449701
-0.104229876749786,0.145921827449701
-0.0972812182998004,0.145921827449701
-0.0903325598498147,0.145921827449701
-0.0833839013998289,0.145921827449701
-0.0764352429498432,0.145921827449701
-0.0694865844998574,0.145921827449701
-0.0625379260498717,0.145921827449701
-0.0555892675998859,0.145921827449701
-0.0486406091499002,0.145921827449701
-0.0416919506999145,0.145921827449701
-0.0347432922499287,0.145921827449701
-0.027794633799943,0.145921827449701
-0.0208459753499572,0.145921827449701
-0.0138973168999715,0.145921827449701
-0.00694865844998574,0.145921827449701
0,0.145921827449701
0.00694865844998574,0.145921827449701
0.0138973168999715,0.145921827449701
0.0208459753499572,0.145921827449701
0.027794633799943,0.145921827449701
0.0347432922499287,0.145921827449701
0.0416919506999145,0.145921827449701
0.0486406091499002,0.145921827449701
0.055589267599886,0.145921827449701
0.0625379260498717,0.145921827449701
0.0694865844998574,0.145921827449701
0.0764352429498432,0.145921827449701
0.0833839013998289,0.145921827449701
0.0903325598498147,0.145921827449701
0.0972812182998004,0.145921827449701
0.104229876749786,0.145921827449701
0.111178535199772,0.145921827449701
0.118127193649758,0.145921827449701
0.125075852099743,0.145921827449701
0.132024510549729,0.145921827449701
0.138973168999715,0.145921827449701
0.145921827449701,0.145921827449701
0.145921827449701,0.145921827449701
0.145921827449701,0.138973168999715
0.145921827449701,0.132024510549729
0.145921827449701,0.125075852099743
0.145921827449701,0.118127193649758
0.145921827449701,0.111178535199772
0.145921827449701,0.104229876749786
0.145921827449701,0.0972812182998004
0.145921827449701,0.0903325598498147
0.145921827449701,0.0833839013998289
0.145921827449701,0.0764352429498432
0.145921827449701,0.0694865844998574
0.145921827449701,0.0625379260498717
0.145921827449701,0.055589267599886
0.145921827449701,0.0486406091499002
0.145921827449701,0.0416919506999145
0.145921827449701,0.0347432922499287
0.145921827449701,0.027794633799943
0.145921827449701,0.0208459753499572
0.145921827449701,0.0138973168999715
0.145921827449701,0.00694865844998574
0.145921827449701,0
0.145921827449701,-0.00694865844998574
0.145921827449701,-0.0138973168999715
0.145921827449701,-0.0208459753499572
0.145921827449701,-0.027794633799943
0.145921827449701,-0.0347432922499287
0.145921827449701,-0.0416919506999145
0.145921827449701,-0.0486406091499002
0.145921827449701,-0.0555892675998859
0.145921827449701,-0.0625379260498717
0.145921827449701,-0.0694865844998574
0.145921827449701,-0.0764352429498432
0.145921827449701,-0.0833839013998289
0.145921827449701,-0.0903325598498147
0.145921827449701,-0.0972812182998004
0.145921827449701,-0.104229876749786
0.145921827449701,-0.111178535199772
0.145921827449701,-0.118127193649758
0.145921827449701,-0.125075852099743
0.145921827449701,-0.132024510549729
0.145921827449701,-0.138973168999715
0.145921827449701,-0.145921827449701
0.145921827449701,-0.145921827449701
0.138973168999715,-0.145921827449701
0.132024510549729,-0.145921827449701
0.125075852099743,-0.145921827449701
0.118127193649758,-0.145921827449701
0.111178535199772,-0.145921827449701
0.104229876749786,-0.145921827449701
0.0972812182998004,-0.145921827449701
0.0903325598498147,-0.145921827449701
0.0833839013998289,-0.145921827449701
0.0764352429498432,-0.145921827449701
0.0694865844998574,-0.145921827449701
0.0625379260498717,-0.145921827449701
0.055589267599886,-0.145921827449701
0.0486406091499002,-0.145921827449701
0.0416919506999145,-0.145921827449701
0.0347432922499287,-0.145921827449701
0.027794633799943,-0.145921827449701
0.0208459753499572,-0.145921827449701
0.0138973168999715,-0.145921827449701
0.00694865844998574,-0.145921827449701
0,-0.145921827449701
-0.00694865844998574,-0.145921827449701
-0.0138973168999715,-0.145921827449701
-0.0208459753499572,-0.145921827449701
-0.027794633799943,-0.145921827449701
-0.0347432922499287,-0.145921827449701
-0.0416919506999145,-0.145921827449701
-0.0486406091499002,-0.145921827449701
-0.0555892675998859,-0.145921827449701
-0.0625379260498717,-0.145921827449701
-0.0694865844998574,-0.145921827449701
-0.0764352429498432,-0.145921827449701
-0.0833839013998289,-0.145921827449701
-0.0903325598498147,-0.145921827449701
-0.0972812182998004,-0.145921827449701
-0.104229876749786,-0.145921827449701
-0.111178535199772,-0.145921827449701
-0.118127193649758,-0.145921827449701
-0.125075852099743,-0.145921827449701
-0.132024510549729,-0.145921827449701
-0.138973168999715,-0.145921827449701
-0.145921827449701,-0.145921827449701
-0.145921827449701,-0.145921827449701
-0.145921827449701,-0.138973168999715
-0.145921827449701,-0.132024510549729
-0.145921827449701,-0.125075852099743
-0.145921827449701,-0.118127193649758
-0.145921827449701,-0.111178535199772
-0.145921827449701,-0.104229876749786
-0.145921827449701,-0.0972812182998004
-0.145921827449701,-0.0903325598498147
-0.145921827449701,-0.0833839013998289
-0.145921827449701,-0.0764352429498432
-0.145921827449701,-0.0694865844998574
-0.145921827449701,-0.0625379260498717
-0.145921827449701,-0.0555892675998859
-0.145921827449701,-0.0486406091499002
-0.145921827449701,-0.0416919506999145
-0.145921827449701,-0.0347432922499287
-0.145921827449701,-0.027794633799943
-0.145921827449701,-0.0208459753499572
-0.145921827449701,-0.0138973168999715
-0.145921827449701,-0.00694865844998574
-0.145921827449701,0
-0.145921827449701,0.00694865844998574
-0.145921827449701,0.0138973168999715
-0.145921827449701,0.0208459753499572
-0.145921827449701,0.027794633799943
-0.145921827449701,0.0347432922499287
-0.145921827449701,0.0416919506999145
-0.145921827449701,0.0486406091499002
-0.145921827449701,0.055589267599886
-0.145921827449701,0.0625379260498717
-0.145921827449701,0.0694865844998574
-0.145921827449701,0.0764352429498432
-0.145921827449701,0.0833839013998289
-0.145921827449701,0.0903325598498147
-0.145921827449701,0.0972812182998004
-0.145921827449701,0.104229876749786
-0.145921827449701,0.111178535199772
-0.145921827449701,0.118127193649758
-0.145921827449701,0.125075852099743
-0.145921827449701,0.132024510549729
-0.145921827449701,0.138973168999715
-0.145921827449701,0.145921827449701
-0.145921827449701,0.145921827449701
-0.138973168999715,0.145921827449701
-0.132024510549729,0.145921827449701
-0.125075852099743,0.145921827449701
-0.118127193649758,0.145921827449701
-0.111178535199772,0.145921827449701
-0.104229876749786,0.145921827449701
-0.0972812182998004,0.145921827449701
-0.0903325598498147,0.145921827449701
-0.0833839013998289,0.145921827449701
-0.0764352429498432,0.145921827449701
-0.0694865844998574,0.145921827449701
-0.0625379260498717,0.145921827449701
-0.0555892675998859,0.145921827449701
-0.0486406091499002,0.145921827449701
-0.0416919506999145,0.145921827449701
-0.0347432922499287,0.145921827449701
-0.027794633799943,0.145921827449701
-0.0208459753499572,0.145921827449701
-0.0138973168999715,0.145921827449701
-0.00694865844998574,0.145921827449701
0,0.145921827449701
0.00694865844998574,0.145921827449701
0.0138973168999715,0.145921827449701
0.0208459753499572,0.145921827449701
0.027794633799943,0.145921827449701
0.0347432922499287,0.145921827449701
0.0416919506999145,0.145921827449701
0.0486406091499002,0.145921827449701
0.055589267599886,0.145921827449701
0.0625379260498717,0.145921827449701
0.0694865844998574,0.145921827449701
0.0764352429498432,0.145921827449701
0.0833839013998289,0.145921827449701
0.0903325598498147,0.145921827449701
0.0972812182998004,0.145921827449701
0.104229876749786,0.145921827449701
0.111178535199772,0.145921827449701
0.118127193649758,0.145921827449701
0.125075852099743,0.145921827449701
0.132024510549729,0.145921827449701
0.138973168999715,0.145921827449701
0.145921827449701,0.145921827449701
0.145921827449701,0.145921827449701
0.145921827449701,0.138973168999715
0.145921827449701,0.132024510549729
0.145921827449701,0.125075852099743
0.145921827449701,0.118127193649758
0.145921827449701,0.111178535199772
0.145921827449701,0.104229876749786
0.145921827449701,0.0972812182998004
0.145921827449701,0.0903325598498147
0.145921827449701,0.0833839013998289
0.145921827449701,0.0764352429498432
0.145921827449701,0.0694865844998574
0.145921827449701,0.0625379260498717
0.145921827449701,0.055589267599886
0.145921827449701,0.0486406091499002
0.145921827449701,0.0416919506999145
0.145921827449701,0.0347432922499287
0.145921827449701,0.027794633799943
0.145921827449701,0.0208459753499572
0.145921827449701,0.0138973168999715
0.145921827449701,0.00694865844998574
0.145921827449701,0
0.145921827449701,-0.00694865844998574
0.145921827449701,-0.0138973168999715
0.145921827449701,-0.0208459753499572
0.145921827449701,-0.027794633799943
0.145921827449701,-0.0347432922499287
0.145921827449701,-0.0416919506999145
0.145921827449701,-0.0486406091499002
0.145921827449701,-0.0555892675998859
0.145921827449701,-0.0625379260498717
0.145921827449701,-0.0694865844998574
0.145921827449701,-0.0764352429498432
0.145921827449701,-0.0833839013998289
0.145921827449701,-0.0903325598498147
0.145921827449701,-0.0972812182998004
0.145921827449701,-0.104229876749786
0.145921827449701,-0.111178535199772
0.145921827449701,-0.118127193649758
0.145921827449701,-0.125075852099743
0.145921827449701,-0.132024510549729
0.145921827449701,-0.138973168999715
0.145921827449701,-0.145921827449701
0.145921827449701,-0.145921827449701
0.138973168999715,-0.145921827449701
0.132024510549729,-0.145921827449701
0.125075852099743,-0.145921827449701
0.118127193649758,-0.145921827449701
0.111178535199772,-0.145921827449701
0.104229876749786,-0.145921827449701
0.0972812182998004,-0.145921827449701
0.0903325598498147,-0.145921827449701
0.0833839013998289,-0.145921827449701
0.0764352429498432,-0.145921827449701
0.0694865844998574,-0.145921827449701
0.0625379260498717,-0.145921827449701
0.055589267599886,-0.145921827449701
0.0486406091499002,-0.145921827449701
0.0416919506999145,-0.145921827449701
0.0347432922499287,-0.145921827449701
0.027794633799943,-0.145921827449701
0.0208459753499572,-0.145921827449701
0.0138973168999715,-0.145921827449701
-0.00772545322147133,-0.162234517650898
-0.0154509064429427,-0.162234517650898
-0.023176359664414,-0.162234517650898
-0.0309018128858854,-0.162234517650898
-0.0386272661073567,-0.162234517650898
-0.0463527193288281,-0.162234517650898
-0.0540781725502994,-0.162234517650898
-0.0618036257717707,-0.162234517650898
-0.0695290789932421,-0.162234517650898
-0.0772545322147134,-0.162234517650898
-0.0849799854361847,-0.162234517650898
-0.0927054386576561,-0.162234517650898
-0.100430891879127,-0.162234517650898
-0.108156345100599,-0.162234517650898
-0.11588179832207,-0.162234517650898
-0.123607251543541,-0.162234517650898
-0.131332704765013,-0.162234517650898
-0.139058157986484,-0.162234517650898
-0.146783611207955,-0.162234517650898
-0.154509064429427,-0.162234517650898
-0.162234517650898,-0.162234517650898
-0.162234517650898,-0.162234517650898
-0.162234517650898,-0.154509064429427
-0.162234517650898,-0.146783611207955
-0.162234517650898,-0.139058157986484
-0.162234517650898,-0.131332704765013
-0.162234517650898,-0.123607251543541
-0.162234517650898,-0.11588179832207
-0.162234517650898,-0.108156345100599
-0.162234517650898,-0.100430891879127
-0.162234517650898,-0.0927054386576561
-0.162234517650898,-0.0849799854361847
-0.162234517650898,-0.0772545322147134
-0.162234517650898,-0.0695290789932421
-0.162234517650898,-0.0618036257717707
-0.162234517650898,-0.0540781725502994
-0.162234517650898,-0.0463527193288281
-0.162234517650898,-0.0386272661073567
-0.162234517650898,-0.0309018128858854
-0.162234517650898,-0.023176359664414
-0.162234517650898,-0.0154509064429427
-0.162234517650898,-0.00772545322147133
-0.162234517650898,0
-0.162234517650898,0.00772545322147134
-0.162234517650898,0.0154509064429427
-0.162234517650898,0.023176359664414
-0.162234517650898,0.0309018128858854
-0.162234517650898,0.0386272661073567
-0.162234517650898,0.046352719328828
-0.162234517650898,0.0540781725502994
-0.162234517650898,0.0618036257717707
-0.162234517650898,0.0695290789932421
-0.162234517650898,0.0772545322147134
-0.162234517650898,0.0849799854361847
-0.162234517650898,0.0927054386576561
-0.162234517650898,0.100430891879127
-0.162234517650898,0.108156345100599
-0.162234517650898,0.11588179832207
-0.162234517650898,0.123607251543541
-0.162234517650898,0.131332704765013
-0.162234517650898,0.139058157986484
-0.162234517650898,0.146783611207955
-0.162234517650898,0.154509064429427
-0.162234517650898,0.162234517650898
-0.162234517650898,0.162234517650898
-0.154509064429427,0.162234517650898
-0.146783611207955,0.162234517650898
-0.139058157986484,0.162234517650898
-0.131332704765013,0.162234517650898
-0.123607251543541,0.162234517650898
-0.11588179832207,0.162234517650898
-0.108156345100599,0.162234517650898
-0.100430891879127,0.162234517650898
-0.0927054386576561,0.162234517650898
-0.0849799854361847,0.162234517650898
-0.0772545322147134,0.162234517650898
-0.0695290789932421,0.162234517650898
-0.0618036257717707,0.162234517650898
-0.0540781725502994,0.162234517650898
-0.0463527193288281,0.162234517650898
-0.0386272661073567,0.162234517650898
-0.0309018128858854,0.162234517650898
-0.023176359664414,0.162234517650898
-0.0154509064429427,0.162234517650898
-0.00772545322147133,0.162234517650898
0,0.162234517650898
0.00772545322147134,0.162234517650898
0.0154509064429427,0.162234517650898
0.023176359664414,0.162234517650898
0.0309018128858854,0.162234517650898
0.0386272661073567,0.162234517650898
0.046352719328828,0.162234517650898
0.0540781725502994,0.162234517650898
0.0618036257717707,0.162234517650898
0.0695290789932421,0.162234517650898
0.0772545322147134,0.162234517650898
0.0849799854361847,0.162234517650898
0.0927054386576561,0.162234517650898
0.100430891879127,0.162234517650898
0.108156345100599,0.162234517650898
0.11588179832207,0.162234517650898
0.123607251543541,0.162234517650898
0.131332704765013,0.162234517650898
0.139058157986484,0.162234517650898
0.146783611207955,0.162234517650898
0.154509064429427,0.162234517650898
0.162234517650898,0.162234517650898
0.162234517650898,0.162234517650898
0.162234517650898,0.154509064429427
0.162234517650898,0.146783611207955
0.162234517650898,0.139058157986484
0.162234517650898,0.131332704765013
0.162234517650898,0.123607251543541
0.162234517650898,0.11588179832207
0.162234517650898,0.108156345100599
0.162234517650898,0.100430891879127
0.162234517650898,0.0927054386576561
0.162234517650898,0.0849799854361847
0.162234517650898,0.0772545322147134
0.162234517650898,0.0695290789932421
0.162234517650898,0.0618036257717707
0.162234517650898,0.0540781725502994
0.162234517650898,0.046352719328828
0.162234517650898,0.0386272661073567
0.162234517650898,0.0309018128858854
0.162234517650898,0.023176359664414
0.162234517650898,0.0154509064429427
0.162234517650898,0.00772545322147134
0.162234517650898,0
0.162234517650898,-0.00772545322147133
0.162234517650898,-0.0154509064429427
0.162234517650898,-0.023176359664414
0.162234517650898,-0.0309018128858854
0.162234517650898,-0.0386272661073567
0.162234517650898,-0.0463527193288281
